Time (s),RPM Left Wheel,RPM Right Wheel,Linear Speed (m/s),Angular Speed (rad/s)
13.286088705062866,0.0,0.0,0.49796009063720703,-0.09179084002971649
13.326260805130005,0.0,0.0,0.49796009063720703,-0.09593493491411209
13.333678722381592,0.0,0.0,0.49796009063720703,-0.10007902979850769
13.341657400131226,0.0,0.0,0.49796009063720703,-0.10422311723232269
13.349958181381226,0.0,0.0,0.49796009063720703,-0.10836721211671829
13.357655048370361,0.0,0.0,0.49796009063720703,-0.1166553944349289
13.365822792053223,0.0,0.0,0.49796009063720703,-0.1290876716375351
13.374238967895508,0.0,0.0,0.49796009063720703,-0.1415199488401413
13.381603479385376,0.0,0.0,0.49796009063720703,-0.1580963134765625
13.389780282974243,0.0,0.0,0.49796009063720703,-0.1912490576505661
13.397669315338135,0.0,0.0,0.49796009063720703,-0.2078254222869873
13.405810594558716,0.0,0.0,0.49796009063720703,-0.2244018018245697
13.413889408111572,0.0,0.0,0.49796009063720703,-0.2368340790271759
13.42199444770813,0.0,0.0,0.49796009063720703,-0.24099422991275787
13.429631233215332,0.0,0.0,0.49796009063720703,-0.2534264922142029
13.437825441360474,0.0,0.0,0.49796009063720703,-0.2617146968841553
13.445509433746338,0.0,0.0,0.49796009063720703,-0.2658587694168091
13.453620433807373,0.0,0.0,0.49796009063720703,-0.2741469740867615
13.461625337600708,0.0,0.0,0.49796009063720703,-0.2824351489543915
13.477877855300903,0.0,0.0,0.49796009063720703,-0.2865792512893677
13.509939670562744,0.0,0.0,0.49796009063720703,-0.2824351489543915
13.541851997375488,0.0,0.0,0.49796009063720703,-0.2782910466194153
13.549793720245361,0.0,0.0,0.49796009063720703,-0.2658587694168091
13.55758261680603,0.0,0.0,0.49796009063720703,-0.2575705945491791
13.565426111221313,0.0,0.0,0.49796009063720703,-0.2534264922142029
13.573755741119385,0.0,0.0,0.49796009063720703,-0.2285458892583847
13.582072496414185,0.0,0.0,0.49796009063720703,-0.2078254222869873
13.59001350402832,0.0,0.0,0.49796009063720703,-0.1953931450843811
13.598123788833618,0.0,0.0,0.49796009063720703,-0.1829608678817749
13.605823040008545,0.0,0.0,0.49796009063720703,-0.1705285906791687
13.61414647102356,0.0,0.0,0.49796009063720703,-0.1580963134765625
13.622018575668335,0.0,0.0,0.49796009063720703,-0.1415199488401413
13.630191326141357,0.0,0.0,0.49796009063720703,-0.1290876716375351
13.6379714012146,0.0,0.0,0.49796009063720703,-0.10836721211671829
13.64611291885376,0.0,0.0,0.49796009063720703,-0.08764675259590149
13.65394639968872,0.0,0.0,0.49796009063720703,-0.07521447539329529
13.662054300308228,0.0,0.0,0.49796009063720703,-0.046205826103687286
13.670245170593262,0.0,0.0,0.49796009063720703,-0.013053087517619133
13.678171396255493,0.0,0.0,0.49796009063720703,-0.0
13.90932822227478,0.0,0.0,0.49796009063720703,-0.0
14.222297430038452,0.0,0.0,0.49796009063720703,-0.0
14.22995638847351,0.0,0.0,0.49796009063720703,0.0172132421284914
14.237995862960815,0.0,0.0,0.49796009063720703,0.029645519331097603
14.247030258178711,0.0,0.0,0.49796009063720703,0.03378961235284805
14.253593444824219,0.0,0.0,0.49796009063720703,0.046221889555454254
14.261699914932251,0.0,0.0,0.49796009063720703,0.06279826164245605
14.269931554794312,0.0,0.0,0.49796009063720703,0.07523053884506226
14.27773904800415,0.0,0.0,0.49796009063720703,0.09180690348148346
14.285995960235596,0.0,0.0,0.49796009063720703,0.10838327556848526
14.293813228607178,0.0,0.0,0.49796009063720703,0.12081555277109146
14.302018880844116,0.0,0.0,0.49796009063720703,0.12910373508930206
14.310013055801392,0.0,0.0,0.49796009063720703,0.14153601229190826
14.317905187606812,0.0,0.0,0.49796009063720703,0.15396828949451447
14.326022863388062,0.0,0.0,0.49796009063720703,0.16225647926330566
14.33402156829834,0.0,0.0,0.49796009063720703,0.17883284389972687
14.341912031173706,0.0,0.0,0.49796009063720703,0.19540920853614807
14.34943175315857,0.0,0.0,0.49796009063720703,0.21198558807373047
14.357779502868652,0.0,0.0,0.49796009063720703,0.22856195271015167
14.365614652633667,0.0,0.0,0.49796009063720703,0.24101029336452484
14.373669385910034,0.0,0.0,0.49796009063720703,0.24515438079833984
14.381441593170166,0.0,0.0,0.49796009063720703,0.25344255566596985
14.389875173568726,0.0,0.0,0.49796009063720703,0.26173076033592224
14.397857189178467,0.0,0.0,0.49796009063720703,0.26587483286857605
14.406026601791382,0.0,0.0,0.49796009063720703,0.27001893520355225
14.413619756698608,0.0,0.0,0.49796009063720703,0.27416303753852844
14.510120630264282,0.0,0.0,0.49796009063720703,0.27830711007118225
14.525984048843384,0.0,0.0,0.49796009063720703,0.28245121240615845
14.54995846748352,0.0,0.0,0.49796009063720703,0.28659531474113464
14.910041332244873,0.0,0.0,0.49796009063720703,0.28659531474113464
15.062217473983765,0.0,0.0,0.49796009063720703,0.28245121240615845
15.094289541244507,0.0,0.0,0.49796009063720703,0.27830711007118225
15.125948667526245,0.0,0.0,0.49796009063720703,0.27001893520355225
15.133968591690063,0.0,0.0,0.49796009063720703,0.26587483286857605
15.15019178390503,0.0,0.0,0.49796009063720703,0.26173076033592224
15.157989740371704,0.0,0.0,0.49796009063720703,0.25758665800094604
15.165658712387085,0.0,0.0,0.49796009063720703,0.25344255566596985
15.181697368621826,0.0,0.0,0.49796009063720703,0.24515438079833984
15.189728736877441,0.0,0.0,0.49796009063720703,0.24101029336452484
15.229763746261597,0.0,0.0,0.49796009063720703,0.23685014247894287
15.262051582336426,0.0,0.0,0.49796009063720703,0.23270604014396667
15.277685165405273,0.0,0.0,0.49796009063720703,0.22856195271015167
15.309647798538208,0.0,0.0,0.49796009063720703,0.22441786527633667
15.325982809066772,0.0,0.0,0.49796009063720703,0.22027376294136047
15.333954334259033,0.0,0.0,0.49796009063720703,0.21612967550754547
15.43001389503479,0.0,0.0,0.49796009063720703,0.20784148573875427
15.446051120758057,0.0,0.0,0.49796009063720703,0.20369739830493927
15.453770399093628,0.0,0.0,0.49796009063720703,0.19540920853614807
15.469318866729736,0.0,0.0,0.49796009063720703,0.16225647926330566
15.477710008621216,0.0,0.0,0.49796009063720703,0.14153601229190826
15.485679626464844,0.0,0.0,0.49796009063720703,0.12495964020490646
15.493785381317139,0.0,0.0,0.49796009063720703,0.10423918068408966
15.501957416534424,0.0,0.0,0.49796009063720703,0.07937462627887726
15.510044813156128,0.0,0.0,0.49796009063720703,0.046221889555454254
15.517996311187744,0.0,0.0,0.49796009063720703,0.029645519331097603
15.549789667129517,0.0,0.0,0.49796009063720703,-0.0
15.613814353942871,0.0,0.0,0.4109341502189636,-0.0
15.622019529342651,0.0,0.0,0.3570609390735626,-0.0
15.629725217819214,0.0,0.0,0.2866113781929016,-0.0
15.637792587280273,0.0,0.0,0.22857801616191864,-0.0
15.65381407737732,0.0,0.0,0.08353478461503983,-0.0
15.661826372146606,0.0,0.0,0.004797027911990881,-0.0
15.677682399749756,0.0,0.0,-0.0,-0.0
15.909242391586304,0.0,0.0,-0.0,-0.0
16.82188081741333,0.0,0.0,-0.0,-0.0
16.83766508102417,0.0,0.0,0.265890896320343,0.15811237692832947
16.846221446990967,0.0,0.0,0.37778139114379883,0.25758665800094604
16.86206340789795,0.0,0.0,0.49796009063720703,0.35704487562179565
16.909692764282227,0.0,0.0,0.49796009063720703,0.35704487562179565
17.070117473602295,0.0,0.0,0.49381598830223083,0.35704487562179565
17.093875885009766,0.0,0.0,0.49381598830223083,0.36118897795677185
17.10159659385681,0.0,0.0,0.48967188596725464,0.36118897795677185
17.109524965286255,0.0,0.0,0.48967188596725464,0.36533305048942566
17.117587089538574,0.0,0.0,0.48967188596725464,0.36947715282440186
17.141998529434204,0.0,0.0,0.48138371109962463,0.38190943002700806
17.14995765686035,0.0,0.0,0.48138371109962463,0.38605353236198425
17.173924922943115,0.0,0.0,0.47309553623199463,0.39434170722961426
17.18220019340515,0.0,0.0,0.46895143389701843,0.40262988209724426
17.18999218940735,0.0,0.0,0.46480733156204224,0.41091808676719666
17.19745421409607,0.0,0.0,0.46480733156204224,0.41506215929985046
17.213507652282715,0.0,0.0,0.4606632590293884,0.41506215929985046
17.223190546035767,0.0,0.0,0.4606632590293884,0.41920626163482666
17.22957444190979,0.0,0.0,0.4606632590293884,0.42335036396980286
17.245954036712646,0.0,0.0,0.45651915669441223,0.42749443650245667
17.261935710906982,0.0,0.0,0.4482309818267822,0.43578264117240906
17.269766807556152,0.0,0.0,0.4482309818267822,0.43992671370506287
17.317346572875977,0.0,0.0,0.44408687949180603,0.43992671370506287
17.341748476028442,0.0,0.0,0.44408687949180603,0.44821491837501526
17.349878549575806,0.0,0.0,0.435798704624176,0.45235899090766907
17.357840538024902,0.0,0.0,0.42751049995422363,0.46479126811027527
17.36599826812744,0.0,0.0,0.4233664274215698,0.47307947278022766
17.373957872390747,0.0,0.0,0.41507822275161743,0.48136764764785767
17.390114784240723,0.0,0.0,0.3943577706813812,0.49379992485046387
17.405775785446167,0.0,0.0,0.3860695958137512,0.5
17.45414090156555,0.0,0.0,0.381925493478775,0.5
17.493715524673462,0.0,0.0,0.37778139114379883,0.5
17.517101764678955,0.0,0.0,0.373637318611145,0.5
17.53347396850586,0.0,0.0,0.3694932162761688,0.5
17.54180121421814,0.0,0.0,0.3653491139411926,0.5
17.557839155197144,0.0,0.0,0.3570609390735626,0.5
17.565674304962158,0.0,0.0,0.3529168367385864,0.5
17.573487758636475,0.0,0.0,0.3487727642059326,0.5
17.5820894241333,0.0,0.0,0.3404845595359802,0.5
17.59030294418335,0.0,0.0,0.3363404870033264,0.5
17.597719192504883,0.0,0.0,0.328052282333374,0.5
17.605928659439087,0.0,0.0,0.311475932598114,0.5
17.613826990127563,0.0,0.0,0.2907554507255554,0.5
17.621858596801758,0.0,0.0,0.265890896320343,0.5
17.629739999771118,0.0,0.0,0.23272210359573364,0.5
17.63794183731079,0.0,0.0,0.14984026551246643,0.42749443650245667
17.646160125732422,0.0,0.0,-0.0,0.22441786527633667
17.662097215652466,0.0,0.0,-0.0,-0.0
17.90985417366028,0.0,0.0,-0.0,-0.0
18.557788848876953,0.0,0.0,-0.0,0.15811237692832947
18.56553363800049,0.0,0.0,-0.0,0.27830711007118225
18.573597192764282,0.0,0.0,-0.0,0.37362125515937805
18.589802742004395,0.0,0.0,-0.0,0.5
18.597699880599976,0.0,0.0,0.01722930558025837,0.5
18.606021404266357,0.0,0.0,0.07110250741243362,0.5
18.61372661590576,0.0,0.0,0.11254342645406723,0.5
18.637734174728394,0.0,0.0,0.11668752133846283,0.5
18.869999170303345,0.0,0.0,0.11254342645406723,0.5
18.89408802986145,0.0,0.0,0.10011114925146103,0.5
18.91005802154541,0.0,0.0,0.10011114925146103,0.5
18.910420894622803,0.0,0.0,0.08767887204885483,0.5
18.917656421661377,0.0,0.0,0.08353478461503983,0.5
18.925294876098633,0.0,0.0,0.07524659484624863,0.5
18.941320180892944,0.0,0.0,0.058670226484537125,0.5
18.949626445770264,0.0,0.0,0.04623795300722122,0.5
18.957349061965942,0.0,0.0,0.04209385812282562,0.5
18.97394633293152,0.0,0.0,0.02966158278286457,0.5
18.997701406478882,0.0,0.0,0.01722930558025837,0.5
19.005549907684326,0.0,0.0,0.008941120468080044,0.5
19.013737440109253,0.0,0.0,0.004797027911990881,0.5
19.021701335906982,0.0,0.0,-0.0,0.5
19.037447452545166,0.0,0.0,-0.0,0.5
19.049551010131836,0.0,0.0,-0.0,0.5
19.1302809715271,0.0,0.0,-0.0,0.5
19.13753652572632,0.0,0.0,-0.0,0.5
19.1455819606781,0.0,0.0,-0.0,0.5
19.169665813446045,0.0,0.0,-0.0,0.5
19.19381833076477,0.0,0.0,-0.0,0.5
19.217782258987427,0.0,0.0,-0.0,0.5
19.2256863117218,0.0,0.0,-0.0,0.5
19.23374891281128,0.0,0.0,-0.0,0.5
19.273775577545166,0.0,0.0,-0.0,0.5
19.28974151611328,0.0,0.0,-0.0,0.5
19.297933340072632,0.0,0.0,-0.0,0.5
19.313857555389404,0.0,0.0,-0.0,0.5
19.32191753387451,0.0,0.0,-0.0,0.5
19.345662355422974,0.0,0.0,-0.0,0.5
19.361528635025024,0.0,0.0,-0.0,0.5
19.37794852256775,0.0,0.0,-0.0,0.5
19.3856303691864,0.0,0.0,-0.0,0.5
19.401966094970703,0.0,0.0,-0.0,0.5
19.434077262878418,0.0,0.0,-0.0,0.5
19.441473722457886,0.0,0.0,-0.0,0.5
19.522263526916504,0.0,0.0,-0.0,0.5
19.529951810836792,0.0,0.0,-0.0,0.5
19.53781223297119,0.0,0.0,-0.0,0.5
19.545581102371216,0.0,0.0,-0.0,0.5
19.578255653381348,0.0,0.0,-0.0,0.5
19.58575415611267,0.0,0.0,-0.0,0.5
19.609877347946167,0.0,0.0,-0.0,0.5
19.617810249328613,0.0,0.0,-0.0,0.5
